kind,old_id,new_id,old_rel,new_rel
large,2022_035,019891b0-3a37-7d71-82fa-737fea99507f,images/paintings/large/2022_035_large.png,images/paintings/large/019891b0-3a37-7d71-82fa-737fea99507f_large.png
thumb,2022_036,019891b0-3a37-7feb-b260-99ea42081549,images/paintings/thumbnails/2022_036_thumb.png,images/paintings/thumbnails/019891b0-3a37-7feb-b260-99ea42081549_thumb.png
large,2022_036,019891b0-3a37-7feb-b260-99ea42081549,images/paintings/large/2022_036_large.png,images/paintings/large/019891b0-3a37-7feb-b260-99ea42081549_large.png
thumb,2022_037,019891b0-3a37-782d-b43e-4da49262f5af,images/paintings/thumbnails/2022_037_thumb.png,images/paintings/thumbnails/019891b0-3a37-782d-b43e-4da49262f5af_thumb.png
large,2022_037,019891b0-3a37-782d-b43e-4da49262f5af,images/paintings/large/2022_037_large.png,images/paintings/large/019891b0-3a37-782d-b43e-4da49262f5af_large.png
thumb,2022_038,019891b0-3a37-7ffc-b57e-59a6cf1002b2,images/paintings/thumbnails/2022_038_thumb.png,images/paintings/thumbnails/019891b0-3a37-7ffc-b57e-59a6cf1002b2_thumb.png
large,2022_038,019891b0-3a37-7ffc-b57e-59a6cf1002b2,images/paintings/large/2022_038_large.png,images/paintings/large/019891b0-3a37-7ffc-b57e-59a6cf1002b2_large.png
thumb,2022_039,019891b0-3a37-7566-a7cd-1ab710338ad5,images/paintings/thumbnails/2022_039_thumb.png,images/paintings/thumbnails/019891b0-3a37-7566-a7cd-1ab710338ad5_thumb.png
large,2022_039,019891b0-3a37-7566-a7cd-1ab710338ad5,images/paintings/large/2022_039_large.png,images/paintings/large/019891b0-3a37-7566-a7cd-1ab710338ad5_large.png
thumb,2022_040,019891b0-3a37-7ec2-a66a-fa0d59ca04fc,images/paintings/thumbnails/2022_040_thumb.png,images/paintings/thumbnails/019891b0-3a37-7ec2-a66a-fa0d59ca04fc_thumb.png
large,2022_040,019891b0-3a37-7ec2-a66a-fa0d59ca04fc,images/paintings/large/2022_040_large.png,images/paintings/large/019891b0-3a37-7ec2-a66a-fa0d59ca04fc_large.png
thumb,2022_041,019891b0-3a37-7e78-95ea-bd152f4cab6b,images/paintings/thumbnails/2022_041_thumb.png,images/paintings/thumbnails/019891b0-3a37-7e78-95ea-bd152f4cab6b_thumb.png
large,2022_041,019891b0-3a37-7e78-95ea-bd152f4cab6b,images/paintings/large/2022_041_large.png,images/paintings/large/019891b0-3a37-7e78-95ea-bd152f4cab6b_large.png
thumb,2022_042,019891b0-3a37-7bd0-9f8a-b77576a60994,images/paintings/thumbnails/2022_042_thumb.png,images/paintings/thumbnails/019891b0-3a37-7bd0-9f8a-b77576a60994_thumb.png
large,2022_042,019891b0-3a37-7bd0-9f8a-b77576a60994,images/paintings/large/2022_042_large.png,images/paintings/large/019891b0-3a37-7bd0-9f8a-b77576a60994_large.png
thumb,2022_044,019891b0-3a37-72fe-89c4-638ed5381648,images/paintings/thumbnails/2022_044_thumb.png,images/paintings/thumbnails/019891b0-3a37-72fe-89c4-638ed5381648_thumb.png
large,2022_044,019891b0-3a37-72fe-89c4-638ed5381648,images/paintings/large/2022_044_large.png,images/paintings/large/019891b0-3a37-72fe-89c4-638ed5381648_large.png
thumb,2022_045,019891b0-3a37-72ff-919f-ff0b15c25c0e,images/paintings/thumbnails/2022_045_thumb.png,images/paintings/thumbnails/019891b0-3a37-72ff-919f-ff0b15c25c0e_thumb.png
large,2022_045,019891b0-3a37-72ff-919f-ff0b15c25c0e,images/paintings/large/2022_045_large.png,images/paintings/large/019891b0-3a37-72ff-919f-ff0b15c25c0e_large.png
thumb,2022_046,019891b0-3a37-715e-8b43-df0b12bba56d,images/paintings/thumbnails/2022_046_thumb.png,images/paintings/thumbnails/019891b0-3a37-715e-8b43-df0b12bba56d_thumb.png
large,2022_046,019891b0-3a37-715e-8b43-df0b12bba56d,images/paintings/large/2022_046_large.png,images/paintings/large/019891b0-3a37-715e-8b43-df0b12bba56d_large.png
thumb,2022_047,019891b0-3a37-715d-9830-2418658e2e06,images/paintings/thumbnails/2022_047_thumb.png,images/paintings/thumbnails/019891b0-3a37-715d-9830-2418658e2e06_thumb.png
large,2022_047,019891b0-3a37-715d-9830-2418658e2e06,images/paintings/large/2022_047_large.png,images/paintings/large/019891b0-3a37-715d-9830-2418658e2e06_large.png
thumb,2022_048,019891b0-3a37-7b9b-95f6-a740004c4008,images/paintings/thumbnails/2022_048_thumb.png,images/paintings/thumbnails/019891b0-3a37-7b9b-95f6-a740004c4008_thumb.png
large,2022_048,019891b0-3a37-7b9b-95f6-a740004c4008,images/paintings/large/2022_048_large.png,images/paintings/large/019891b0-3a37-7b9b-95f6-a740004c4008_large.png
thumb,unknown_033,019891b0-3a37-78d5-9c02-84e81f39323e,images/paintings/thumbnails/unknown_033_thumb.png,images/paintings/thumbnails/019891b0-3a37-78d5-9c02-84e81f39323e_thumb.png
large,unknown_033,019891b0-3a37-78d5-9c02-84e81f39323e,images/paintings/large/unknown_033_large.png,images/paintings/large/019891b0-3a37-78d5-9c02-84e81f39323e_large.png
thumb,unknown_066,019891b0-3a37-7430-bfe5-7e36f08405b4,images/paintings/thumbnails/unknown_066_thumb.png,images/paintings/thumbnails/019891b0-3a37-7430-bfe5-7e36f08405b4_thumb.png
