kind,old_id,new_id,old_rel,new_rel
large,963dac0a-8db0-423c-87ac-27cdafd7ef81,019891ad-9dc1-7655-a9a7-c933ad4d704d,images/paintings/large/963dac0a-8db0-423c-87ac-27cdafd7ef81_large.png,images/paintings/large/019891ad-9dc1-7655-a9a7-c933ad4d704d_large.png
thumb,98c8ffe3-47c5-4e84-acb7-3f4efb47ddb0,019891ad-9dc1-7ea2-bfe6-7435588aa1f6,images/paintings/thumbnails/98c8ffe3-47c5-4e84-acb7-3f4efb47ddb0_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7ea2-bfe6-7435588aa1f6_thumb.png
large,98c8ffe3-47c5-4e84-acb7-3f4efb47ddb0,019891ad-9dc1-7ea2-bfe6-7435588aa1f6,images/paintings/large/98c8ffe3-47c5-4e84-acb7-3f4efb47ddb0_large.png,images/paintings/large/019891ad-9dc1-7ea2-bfe6-7435588aa1f6_large.png
thumb,9b0cbf40-08e2-4b2e-9ba8-89ed2800e309,019891ad-9dc1-7621-9e0f-a657df1491f4,images/paintings/thumbnails/9b0cbf40-08e2-4b2e-9ba8-89ed2800e309_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7621-9e0f-a657df1491f4_thumb.png
large,9b0cbf40-08e2-4b2e-9ba8-89ed2800e309,019891ad-9dc1-7621-9e0f-a657df1491f4,images/paintings/large/9b0cbf40-08e2-4b2e-9ba8-89ed2800e309_large.png,images/paintings/large/019891ad-9dc1-7621-9e0f-a657df1491f4_large.png
thumb,9b535349-8289-422d-bec8-64a42fabe44d,019891ad-9dc1-7bc3-bdc9-b513e036fdac,images/paintings/thumbnails/9b535349-8289-422d-bec8-64a42fabe44d_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7bc3-bdc9-b513e036fdac_thumb.png
large,9b535349-8289-422d-bec8-64a42fabe44d,019891ad-9dc1-7bc3-bdc9-b513e036fdac,images/paintings/large/9b535349-8289-422d-bec8-64a42fabe44d_large.png,images/paintings/large/019891ad-9dc1-7bc3-bdc9-b513e036fdac_large.png
thumb,9e53ffe1-6c98-454d-983d-d6e47aaec161,019891ad-9dc1-7f84-90bd-7711bb132de5,images/paintings/thumbnails/9e53ffe1-6c98-454d-983d-d6e47aaec161_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7f84-90bd-7711bb132de5_thumb.png
large,9e53ffe1-6c98-454d-983d-d6e47aaec161,019891ad-9dc1-7f84-90bd-7711bb132de5,images/paintings/large/9e53ffe1-6c98-454d-983d-d6e47aaec161_large.png,images/paintings/large/019891ad-9dc1-7f84-90bd-7711bb132de5_large.png
thumb,a4684d75-9fac-4c16-999c-3dff9857bba8,019891ad-9dc1-7b08-a0a9-36acfc5a5dc4,images/paintings/thumbnails/a4684d75-9fac-4c16-999c-3dff9857bba8_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7b08-a0a9-36acfc5a5dc4_thumb.png
large,a4684d75-9fac-4c16-999c-3dff9857bba8,019891ad-9dc1-7b08-a0a9-36acfc5a5dc4,images/paintings/large/a4684d75-9fac-4c16-999c-3dff9857bba8_large.png,images/paintings/large/019891ad-9dc1-7b08-a0a9-36acfc5a5dc4_large.png
thumb,ab6860f5-ac63-4a0d-abc8-e4ba5bb2df33,019891ad-9dc1-7bcc-b491-0e7a41c53c48,images/paintings/thumbnails/ab6860f5-ac63-4a0d-abc8-e4ba5bb2df33_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7bcc-b491-0e7a41c53c48_thumb.png
large,ab6860f5-ac63-4a0d-abc8-e4ba5bb2df33,019891ad-9dc1-7bcc-b491-0e7a41c53c48,images/paintings/large/ab6860f5-ac63-4a0d-abc8-e4ba5bb2df33_large.png,images/paintings/large/019891ad-9dc1-7bcc-b491-0e7a41c53c48_large.png
thumb,abf7e119-c409-4b01-a1c3-767cf5213a16,019891ad-9dc1-72e7-9427-db43122e6fa4,images/paintings/thumbnails/abf7e119-c409-4b01-a1c3-767cf5213a16_thumb.png,images/paintings/thumbnails/019891ad-9dc1-72e7-9427-db43122e6fa4_thumb.png
large,abf7e119-c409-4b01-a1c3-767cf5213a16,019891ad-9dc1-72e7-9427-db43122e6fa4,images/paintings/large/abf7e119-c409-4b01-a1c3-767cf5213a16_large.png,images/paintings/large/019891ad-9dc1-72e7-9427-db43122e6fa4_large.png
thumb,adb60e54-3370-4887-895f-92e64f109ffa,019891ad-9dc1-7d09-ba47-6001aae1ad5e,images/paintings/thumbnails/adb60e54-3370-4887-895f-92e64f109ffa_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7d09-ba47-6001aae1ad5e_thumb.png
large,adb60e54-3370-4887-895f-92e64f109ffa,019891ad-9dc1-7d09-ba47-6001aae1ad5e,images/paintings/large/adb60e54-3370-4887-895f-92e64f109ffa_large.png,images/paintings/large/019891ad-9dc1-7d09-ba47-6001aae1ad5e_large.png
thumb,b2b2a296-332a-43b4-8626-915fc04d20d4,019891ad-9dc1-749b-a4d1-d7f3aa60efc4,images/paintings/thumbnails/b2b2a296-332a-43b4-8626-915fc04d20d4_thumb.png,images/paintings/thumbnails/019891ad-9dc1-749b-a4d1-d7f3aa60efc4_thumb.png
large,b2b2a296-332a-43b4-8626-915fc04d20d4,019891ad-9dc1-749b-a4d1-d7f3aa60efc4,images/paintings/large/b2b2a296-332a-43b4-8626-915fc04d20d4_large.png,images/paintings/large/019891ad-9dc1-749b-a4d1-d7f3aa60efc4_large.png
thumb,b4071d2f-3df8-466e-a5aa-beb6400de7a9,019891ad-9dc1-714b-9213-560e94d7d401,images/paintings/thumbnails/b4071d2f-3df8-466e-a5aa-beb6400de7a9_thumb.png,images/paintings/thumbnails/019891ad-9dc1-714b-9213-560e94d7d401_thumb.png
large,b4071d2f-3df8-466e-a5aa-beb6400de7a9,019891ad-9dc1-714b-9213-560e94d7d401,images/paintings/large/b4071d2f-3df8-466e-a5aa-beb6400de7a9_large.png,images/paintings/large/019891ad-9dc1-714b-9213-560e94d7d401_large.png
thumb,b96d9505-9871-4e8a-9c2c-af59ccbf84d2,019891ad-9dc1-7461-9253-b5825d42bccc,images/paintings/thumbnails/b96d9505-9871-4e8a-9c2c-af59ccbf84d2_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7461-9253-b5825d42bccc_thumb.png
large,b96d9505-9871-4e8a-9c2c-af59ccbf84d2,019891ad-9dc1-7461-9253-b5825d42bccc,images/paintings/large/b96d9505-9871-4e8a-9c2c-af59ccbf84d2_large.png,images/paintings/large/019891ad-9dc1-7461-9253-b5825d42bccc_large.png
thumb,bb6cb814-15ed-4d7c-99d7-115f631afaa2,019891ad-9dc1-7b90-a629-796b44b0231e,images/paintings/thumbnails/bb6cb814-15ed-4d7c-99d7-115f631afaa2_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7b90-a629-796b44b0231e_thumb.png
large,bb6cb814-15ed-4d7c-99d7-115f631afaa2,019891ad-9dc1-7b90-a629-796b44b0231e,images/paintings/large/bb6cb814-15ed-4d7c-99d7-115f631afaa2_large.png,images/paintings/large/019891ad-9dc1-7b90-a629-796b44b0231e_large.png
thumb,bbee4967-dc37-4c0c-9bee-f4f9173feb77,019891ad-9dc1-76b8-84d6-19255f466e70,images/paintings/thumbnails/bbee4967-dc37-4c0c-9bee-f4f9173feb77_thumb.png,images/paintings/thumbnails/019891ad-9dc1-76b8-84d6-19255f466e70_thumb.png
large,bbee4967-dc37-4c0c-9bee-f4f9173feb77,019891ad-9dc1-76b8-84d6-19255f466e70,images/paintings/large/bbee4967-dc37-4c0c-9bee-f4f9173feb77_large.png,images/paintings/large/019891ad-9dc1-76b8-84d6-19255f466e70_large.png
thumb,c1b2be6d-db50-45a6-bc17-d2df7a82b2c7,019891ad-9dc1-7def-8fd1-d3b9e51fc14c,images/paintings/thumbnails/c1b2be6d-db50-45a6-bc17-d2df7a82b2c7_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7def-8fd1-d3b9e51fc14c_thumb.png
large,c1b2be6d-db50-45a6-bc17-d2df7a82b2c7,019891ad-9dc1-7def-8fd1-d3b9e51fc14c,images/paintings/large/c1b2be6d-db50-45a6-bc17-d2df7a82b2c7_large.png,images/paintings/large/019891ad-9dc1-7def-8fd1-d3b9e51fc14c_large.png
thumb,c2a84677-05f8-4ba8-adef-220d661b11b1,019891ad-9dc1-792b-a231-67c212f1d6f7,images/paintings/thumbnails/c2a84677-05f8-4ba8-adef-220d661b11b1_thumb.png,images/paintings/thumbnails/019891ad-9dc1-792b-a231-67c212f1d6f7_thumb.png
large,c2a84677-05f8-4ba8-adef-220d661b11b1,019891ad-9dc1-792b-a231-67c212f1d6f7,images/paintings/large/c2a84677-05f8-4ba8-adef-220d661b11b1_large.png,images/paintings/large/019891ad-9dc1-792b-a231-67c212f1d6f7_large.png
thumb,c837ba93-5c06-4b9e-a5df-68453c7ba254,019891ad-9dc1-7d71-82e9-a92970e4a7b7,images/paintings/thumbnails/c837ba93-5c06-4b9e-a5df-68453c7ba254_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7d71-82e9-a92970e4a7b7_thumb.png
large,c837ba93-5c06-4b9e-a5df-68453c7ba254,019891ad-9dc1-7d71-82e9-a92970e4a7b7,images/paintings/large/c837ba93-5c06-4b9e-a5df-68453c7ba254_large.png,images/paintings/large/019891ad-9dc1-7d71-82e9-a92970e4a7b7_large.png
thumb,c86bc60d-1655-48b7-aa03-e0c5170c36f1,019891ad-9dc1-7dd9-9dd8-4c675f1f5457,images/paintings/thumbnails/c86bc60d-1655-48b7-aa03-e0c5170c36f1_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7dd9-9dd8-4c675f1f5457_thumb.png
large,c86bc60d-1655-48b7-aa03-e0c5170c36f1,019891ad-9dc1-7dd9-9dd8-4c675f1f5457,images/paintings/large/c86bc60d-1655-48b7-aa03-e0c5170c36f1_large.png,images/paintings/large/019891ad-9dc1-7dd9-9dd8-4c675f1f5457_large.png
thumb,cacec0af-309b-46ff-b37c-c6a5247fa6bc,019891ad-9dc1-7d2f-925f-15a89d2b2472,images/paintings/thumbnails/cacec0af-309b-46ff-b37c-c6a5247fa6bc_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7d2f-925f-15a89d2b2472_thumb.png
large,cacec0af-309b-46ff-b37c-c6a5247fa6bc,019891ad-9dc1-7d2f-925f-15a89d2b2472,images/paintings/large/cacec0af-309b-46ff-b37c-c6a5247fa6bc_large.png,images/paintings/large/019891ad-9dc1-7d2f-925f-15a89d2b2472_large.png
thumb,cc593fa4-0af0-4132-9223-43a5508bc890,019891ad-9dc1-7fcd-83d5-330271967404,images/paintings/thumbnails/cc593fa4-0af0-4132-9223-43a5508bc890_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7fcd-83d5-330271967404_thumb.png
large,cc593fa4-0af0-4132-9223-43a5508bc890,019891ad-9dc1-7fcd-83d5-330271967404,images/paintings/large/cc593fa4-0af0-4132-9223-43a5508bc890_large.png,images/paintings/large/019891ad-9dc1-7fcd-83d5-330271967404_large.png
thumb,d1ed5bfc-c2ef-45fd-82c4-50db356e2c1b,019891ad-9dc1-7123-9987-1ad954913b33,images/paintings/thumbnails/d1ed5bfc-c2ef-45fd-82c4-50db356e2c1b_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7123-9987-1ad954913b33_thumb.png
large,d1ed5bfc-c2ef-45fd-82c4-50db356e2c1b,019891ad-9dc1-7123-9987-1ad954913b33,images/paintings/large/d1ed5bfc-c2ef-45fd-82c4-50db356e2c1b_large.png,images/paintings/large/019891ad-9dc1-7123-9987-1ad954913b33_large.png
thumb,d2603ca2-1ce3-4d71-91b1-e80989e09fd5,019891ad-9dc1-7f70-a9c1-a1b81dd25630,images/paintings/thumbnails/d2603ca2-1ce3-4d71-91b1-e80989e09fd5_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7f70-a9c1-a1b81dd25630_thumb.png
large,d2603ca2-1ce3-4d71-91b1-e80989e09fd5,019891ad-9dc1-7f70-a9c1-a1b81dd25630,images/paintings/large/d2603ca2-1ce3-4d71-91b1-e80989e09fd5_large.png,images/paintings/large/019891ad-9dc1-7f70-a9c1-a1b81dd25630_large.png
thumb,d4c91784-9b75-4761-80f5-69d337c68167,019891ad-9dc1-7d71-a316-8811ec292feb,images/paintings/thumbnails/d4c91784-9b75-4761-80f5-69d337c68167_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7d71-a316-8811ec292feb_thumb.png
large,d4c91784-9b75-4761-80f5-69d337c68167,019891ad-9dc1-7d71-a316-8811ec292feb,images/paintings/large/d4c91784-9b75-4761-80f5-69d337c68167_large.png,images/paintings/large/019891ad-9dc1-7d71-a316-8811ec292feb_large.png
thumb,d76f62e0-2231-4d0f-88f7-2bd27bea56b1,019891ad-9dc1-745a-9908-c99b5ee463b2,images/paintings/thumbnails/d76f62e0-2231-4d0f-88f7-2bd27bea56b1_thumb.png,images/paintings/thumbnails/019891ad-9dc1-745a-9908-c99b5ee463b2_thumb.png
thumb,d8a30e05-9d48-4107-9499-7bb8236e3644,019891ad-9dc1-7e8e-a17f-a7fa9270500d,images/paintings/thumbnails/d8a30e05-9d48-4107-9499-7bb8236e3644_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7e8e-a17f-a7fa9270500d_thumb.png
large,d8a30e05-9d48-4107-9499-7bb8236e3644,019891ad-9dc1-7e8e-a17f-a7fa9270500d,images/paintings/large/d8a30e05-9d48-4107-9499-7bb8236e3644_large.png,images/paintings/large/019891ad-9dc1-7e8e-a17f-a7fa9270500d_large.png
thumb,de68a6af-c812-4249-b2af-b51829fd1f91,019891ad-9dc1-74da-afea-abb80f936f82,images/paintings/thumbnails/de68a6af-c812-4249-b2af-b51829fd1f91_thumb.png,images/paintings/thumbnails/019891ad-9dc1-74da-afea-abb80f936f82_thumb.png
large,de68a6af-c812-4249-b2af-b51829fd1f91,019891ad-9dc1-74da-afea-abb80f936f82,images/paintings/large/de68a6af-c812-4249-b2af-b51829fd1f91_large.png,images/paintings/large/019891ad-9dc1-74da-afea-abb80f936f82_large.png
thumb,df99f2ff-a7bb-431f-9001-f2e8b07ba04f,019891ad-9dc1-7b77-8c7d-d1c477cd9630,images/paintings/thumbnails/df99f2ff-a7bb-431f-9001-f2e8b07ba04f_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7b77-8c7d-d1c477cd9630_thumb.png
large,df99f2ff-a7bb-431f-9001-f2e8b07ba04f,019891ad-9dc1-7b77-8c7d-d1c477cd9630,images/paintings/large/df99f2ff-a7bb-431f-9001-f2e8b07ba04f_large.png,images/paintings/large/019891ad-9dc1-7b77-8c7d-d1c477cd9630_large.png
thumb,dff48e99-a87c-4719-a18d-f3291d6717bb,019891ad-9dc1-7084-a4c8-7a873a8843da,images/paintings/thumbnails/dff48e99-a87c-4719-a18d-f3291d6717bb_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7084-a4c8-7a873a8843da_thumb.png
large,dff48e99-a87c-4719-a18d-f3291d6717bb,019891ad-9dc1-7084-a4c8-7a873a8843da,images/paintings/large/dff48e99-a87c-4719-a18d-f3291d6717bb_large.png,images/paintings/large/019891ad-9dc1-7084-a4c8-7a873a8843da_large.png
thumb,e0a34d0f-9bb3-4a6d-b9a0-e3dfc64cac51,019891ad-9dc1-7dd8-960a-0777fe5b6be3,images/paintings/thumbnails/e0a34d0f-9bb3-4a6d-b9a0-e3dfc64cac51_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7dd8-960a-0777fe5b6be3_thumb.png
large,e0a34d0f-9bb3-4a6d-b9a0-e3dfc64cac51,019891ad-9dc1-7dd8-960a-0777fe5b6be3,images/paintings/large/e0a34d0f-9bb3-4a6d-b9a0-e3dfc64cac51_large.png,images/paintings/large/019891ad-9dc1-7dd8-960a-0777fe5b6be3_large.png
thumb,e79f1618-6d02-4106-9380-4291ab174aa7,019891ad-9dc1-7116-8b1f-c74b4c6753e0,images/paintings/thumbnails/e79f1618-6d02-4106-9380-4291ab174aa7_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7116-8b1f-c74b4c6753e0_thumb.png
large,e79f1618-6d02-4106-9380-4291ab174aa7,019891ad-9dc1-7116-8b1f-c74b4c6753e0,images/paintings/large/e79f1618-6d02-4106-9380-4291ab174aa7_large.png,images/paintings/large/019891ad-9dc1-7116-8b1f-c74b4c6753e0_large.png
thumb,e7c40b95-cfb7-4672-82bf-f1dba70b334e,019891ad-9dc1-78a0-8c1f-1e0ccd3cc316,images/paintings/thumbnails/e7c40b95-cfb7-4672-82bf-f1dba70b334e_thumb.png,images/paintings/thumbnails/019891ad-9dc1-78a0-8c1f-1e0ccd3cc316_thumb.png
large,e7c40b95-cfb7-4672-82bf-f1dba70b334e,019891ad-9dc1-78a0-8c1f-1e0ccd3cc316,images/paintings/large/e7c40b95-cfb7-4672-82bf-f1dba70b334e_large.png,images/paintings/large/019891ad-9dc1-78a0-8c1f-1e0ccd3cc316_large.png
thumb,e8302169-8dab-4faa-97d1-8e98efde89bb,019891ad-9dc1-7500-ae17-8317e52092bf,images/paintings/thumbnails/e8302169-8dab-4faa-97d1-8e98efde89bb_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7500-ae17-8317e52092bf_thumb.png
large,e8302169-8dab-4faa-97d1-8e98efde89bb,019891ad-9dc1-7500-ae17-8317e52092bf,images/paintings/large/e8302169-8dab-4faa-97d1-8e98efde89bb_large.png,images/paintings/large/019891ad-9dc1-7500-ae17-8317e52092bf_large.png
thumb,ece7874f-6ad2-4f77-9c90-6e4ba90bf874,019891ad-9dc1-7941-a75a-bfc626405ed4,images/paintings/thumbnails/ece7874f-6ad2-4f77-9c90-6e4ba90bf874_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7941-a75a-bfc626405ed4_thumb.png
large,ece7874f-6ad2-4f77-9c90-6e4ba90bf874,019891ad-9dc1-7941-a75a-bfc626405ed4,images/paintings/large/ece7874f-6ad2-4f77-9c90-6e4ba90bf874_large.png,images/paintings/large/019891ad-9dc1-7941-a75a-bfc626405ed4_large.png
thumb,ee830b71-68f2-4f75-aa0a-6e4490fc4c3b,019891ad-9dc1-7bc1-ae98-9bcd65123b25,images/paintings/thumbnails/ee830b71-68f2-4f75-aa0a-6e4490fc4c3b_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7bc1-ae98-9bcd65123b25_thumb.png
large,ee830b71-68f2-4f75-aa0a-6e4490fc4c3b,019891ad-9dc1-7bc1-ae98-9bcd65123b25,images/paintings/large/ee830b71-68f2-4f75-aa0a-6e4490fc4c3b_large.png,images/paintings/large/019891ad-9dc1-7bc1-ae98-9bcd65123b25_large.png
thumb,efa2aca1-97a4-4eb8-bf45-bc009261563b,019891ad-9dc1-7690-a2fa-3db09d5ac73b,images/paintings/thumbnails/efa2aca1-97a4-4eb8-bf45-bc009261563b_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7690-a2fa-3db09d5ac73b_thumb.png
large,efa2aca1-97a4-4eb8-bf45-bc009261563b,019891ad-9dc1-7690-a2fa-3db09d5ac73b,images/paintings/large/efa2aca1-97a4-4eb8-bf45-bc009261563b_large.png,images/paintings/large/019891ad-9dc1-7690-a2fa-3db09d5ac73b_large.png
thumb,f33daf4a-5eeb-4a06-8573-e4aa8fbfb5bc,019891ad-9dc1-7f05-bec5-2ce5bbe3b3b9,images/paintings/thumbnails/f33daf4a-5eeb-4a06-8573-e4aa8fbfb5bc_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7f05-bec5-2ce5bbe3b3b9_thumb.png
large,f33daf4a-5eeb-4a06-8573-e4aa8fbfb5bc,019891ad-9dc1-7f05-bec5-2ce5bbe3b3b9,images/paintings/large/f33daf4a-5eeb-4a06-8573-e4aa8fbfb5bc_large.png,images/paintings/large/019891ad-9dc1-7f05-bec5-2ce5bbe3b3b9_large.png
thumb,f489a418-36d4-4566-bff8-bac4d5b539da,019891ad-9dc1-7672-96cb-b7ec618842fc,images/paintings/thumbnails/f489a418-36d4-4566-bff8-bac4d5b539da_thumb.png,images/paintings/thumbnails/019891ad-9dc1-7672-96cb-b7ec618842fc_thumb.png
large,f489a418-36d4-4566-bff8-bac4d5b539da,019891ad-9dc1-7672-96cb-b7ec618842fc,images/paintings/large/f489a418-36d4-4566-bff8-bac4d5b539da_large.png,images/paintings/large/019891ad-9dc1-7672-96cb-b7ec618842fc_large.png
thumb,f4f7b3d8-607d-41ea-83f9-461a30c0721c,019891ad-9dc1-77e7-a024-e1272a9efbae,images/paintings/thumbnails/f4f7b3d8-607d-41ea-83f9-461a30c0721c_thumb.png,images/paintings/thumbnails/019891ad-9dc1-77e7-a024-e1272a9efbae_thumb.png
large,f4f7b3d8-607d-41ea-83f9-461a30c0721c,019891ad-9dc1-77e7-a024-e1272a9efbae,images/paintings/large/f4f7b3d8-607d-41ea-83f9-461a30c0721c_large.png,images/paintings/large/019891ad-9dc1-77e7-a024-e1272a9efbae_large.png
thumb,f9895a7a-62b4-4b9e-a9b3-4c651a39156e,019891ad-9dc1-70a5-9f0e-f3224ea211d8,images/paintings/thumbnails/f9895a7a-62b4-4b9e-a9b3-4c651a39156e_thumb.png,images/paintings/thumbnails/019891ad-9dc1-70a5-9f0e-f3224ea211d8_thumb.png
large,f9895a7a-62b4-4b9e-a9b3-4c651a39156e,019891ad-9dc1-70a5-9f0e-f3224ea211d8,images/paintings/large/f9895a7a-62b4-4b9e-a9b3-4c651a39156e_large.png,images/paintings/large/019891ad-9dc1-70a5-9f0e-f3224ea211d8_large.png
